https://www.axios.com/2022/08/17/electric-cars-vehicles-batteries-battery-belt-biden,135,Screenshot saved
https://www.zdnet.com/article/urbanization-is-driving-new-demand-for-construction-robots/,136,Screenshot saved
https://blog.aaronkharris.com/vcs-are-scared-when-they-should-be-greedy,137,Screenshot saved
https://qz.com/2161172/where-venture-capitalists-are-investing-in-2022/,138,Screenshot saved
https://www.smartcitiesworld.net/commercial-buildings/abu-dhabi-smart-city-breaks-ground-on-new-development-7865,139,Screenshot saved
https://www.linkedin.com/posts/ugcPost-6894029165692342272-6f_v,140,Screenshot saved
https://www.linkedin.com/posts/drorpoleg_pyramid-schemes-are-the-future-of-business-activity-6891108820723343361-hJJl,141,Screenshot saved
https://www.reuters.com/business/sustainable-business/blackrock-expects-75-company-govt-assets-be-net-zero-aligned-by-2030-2022-04-14/,142,Screenshot saved
https://www.linkedin.com/posts/jahic_startups-sales-salesforce-activity-6968894488740052992-4j6O/?utm_source=share&utm_medium=member_ios,143,Screenshot saved
https://www.linkedin.com/posts/prop-tech_sundayproperty-property-proptech-activity-6863052656676528128-eoQ-/,144,Screenshot saved
https://www.propmodo.com/can-you-truly-own-anything-in-the-metaverse/,145,Screenshot saved
https://m.youtube.com/watch?v=f_4S58VNaSQ&feature=youtu.be,146,Screenshot saved
https://www.visualcapitalist.com/wp-content/uploads/2016/08/skyscraper-curse.html,148,Screenshot saved
https://www.fastcompany.com/90738427/a-futurist-predicts-the-3-biggest-disruptions-to-how-well-travel,149,Screenshot saved
https://www.livewiremarkets.com/wires/aussie-house-prices-suffer-biggest-monthly-fall-in-august-since-1983?utm_campaign=8493&utm_medium=wire-page-share&utm_source=linkedin&utm_content=aussie-house-prices-suffer-biggest-monthly-fall-in-august-since-1983,150,Screenshot saved
https://markets.businessinsider.com/news/commodities/food-crisis-top-rice-exporter-india-20-percent-tax-ban-2022-9,151,Screenshot saved
https://www.cleantech.com/release/top-private-companies-in-clean-technology-named/,152,Screenshot saved
https://www.wsj.com/articles/workers-care-more-about-flexible-hours-than-remote-work-11643112004?mod=hp_lead_pos12,153,Screenshot saved
https://m.calcalistech.com/Article.aspx?guid=3915743,154,Screenshot saved
https://www.propmodo.com/beyond-smart-buildings-8-principles-of-intelligent-space/,155,Screenshot saved
https://www.bloomberg.com/news/articles/2022-08-18/singapore-to-be-asia-s-millionaire-capital-by-2030-hsbc-says,156,Screenshot saved
https://www-nytimes-com.cdn.ampproject.org/c/s/www.nytimes.com/2022/03/21/business/sec-climate-disclosure-rule.amp.html,157,Screenshot saved
https://twitter.com/chris_herd/status/1529790768386301953?s=11&t=x7BfW51zy3IjCleEskYbOA,158,Screenshot saved
https://www.middleeastbusiness.org/2022/02/02/leap22-saudi-arabia-unveils-over-64bn-in-technology-and-startup-investment,159,Screenshot saved
https://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/improving-strategic-outcomes-with-advanced-analytics?cid=app,160,Screenshot saved
https://www.viact.ai/post/10-kpis-that-construction-sites-can-meet-with-viact-s-construction-management-software,161,Screenshot saved
https://www.bloomberg.com/news/articles/2022-08-24/australia-climate-goals-could-transform-major-polluter-to-green-innovator,162,Screenshot saved
https://www.cliffordchance.com/insights/resources/blogs/business-and-human-rights-insights/italys-first-greenwashing-case-between-corporates.html,163,Screenshot saved
https://www.us.jll.com/en/trends-and-insights/investor/who-funds-the-next-wave-of-warehouse-automation,164,Screenshot saved
https://twitter.com/liammotivado/status/1570381957128949762?s=12&t=uIu3iNJzMEy9g76ji3e6Bg,166,Screenshot saved
https://link.medium.com/m0yAXNj5zpb,167,Screenshot saved
https://cleantechnica-com.cdn.ampproject.org/c/s/cleantechnica.com/2021/08/19/stanley-black-decker-bets-on-foam-superbattery-energy-storage-revolution/amp/,168,Screenshot saved
https://risnews.com/retail-technology-trends-will-shape-2022?oly_enc_id=2426E8683990E9G&utm_source=omeda&utm_medium=email&utm_campaign=NL_RIS+Weekender+Insights+%26+Reports&utm_keyword=,169,Screenshot saved
https://infogram.com/burgiss-2020-private-capital-performancedata-1ho16vopmrlyx4n,170,Screenshot saved
https://www.agbi.com/articles/worlds-richest-families-are-shifting-investments-to-gulf/,172,Screenshot saved
https://twitter.com/nuanced_nl/status/1566382714755981312?s=12&t=wVklBp_Ia6Zv-10PJrvCiw,173,Screenshot saved
https://thereader.mitpress.mit.edu/the-staggering-ecological-impacts-of-computation-and-the-cloud/,174,Screenshot saved
https://www.esgtoday.com/metlife-acquires-esg-investor-affirmative-investment-management/,175,Screenshot saved
https://www.techleap.nl/reports/the-untapped-potential-of-dutch-venture-capital/,176,Screenshot saved
https://futures.cushmanwakefield.co.uk/intel/the-cut/time-and-space/,177,Screenshot saved
https://www.deltares.nl/en/news/flood-risk-already-affects-1-81-billion-people-climate-change-and-unplanned-urbanization-could-worsen-exposure/,178,Screenshot saved
https://www.mckinsey.com/business-functions/mckinsey-digital/our-insights/the-internet-of-things-the-value-of-digitizing-the-physical-world,179,Screenshot saved
https://www.linkedin.com/posts/ronaldphilip_china-is-on-a-global-warehouse-spree-activity-6899300596466155520-Qjcz,180,Screenshot saved
https://amp-smh-com-au.cdn.ampproject.org/c/s/amp.smh.com.au/business/banking-and-finance/decarbonise-or-die-world-s-biggest-investor-warns-business-chiefs-20220118-p59p83.html,181,Screenshot saved
https://www.propertychronicle.com/interviews-with-three-proptech-leaders/#mailing-signup,182,Screenshot saved
https://www.mckinsey.com/featured-insights/mckinsey-on-books/author-talks-the-forces-working-against-innovation-and-how-to-overcome-them?cid=app,183,Screenshot saved
https://theshiftproject.org/en/article/unsustainable-use-online-video/,184,Screenshot saved
https://www.esgtoday.com/denmark-to-tax-carbon-emitters-targets-100-green-aviation-by-end-of-decade/,185,Screenshot saved
https://www.constructiondive.com/news/self-healing-concrete-ecm-enzymatic-substitute-sucks-carbon-out-air/620368/,186,Screenshot saved
https://sifted.eu/articles/climate-tech-gigacorns-investors/,187,Screenshot saved
https://nrep.com/news/2150-closes-oversubscribed-fund-with-e268m-handpicks-more-potential-gigacorns/,188,Screenshot saved
https://ourworldindata.org/technological-change,189,Screenshot saved
https://news.crunchbase.com/news/swedens-einride-raises-110m-for-autonomous-and-electric-freight/,190,Screenshot saved
https://medium.com/agya-ventures/part-4-the-metaverse-how-big-can-this-become-f1a10d226e1b,191,Screenshot saved
https://www.proptechcollective.com/report,192,Screenshot saved
https://techcrunch.com/2022/03/03/corporations-are-scrambling-to-get-into-the-venture-game/?guccounter=1,193,Screenshot saved
https://www.forbes.com/sites/jennifercastenson/2022/03/14/road-trip-shares-top-innovations-solving-housings-biggest-issues/amp/,194,Screenshot saved
https://www.aoproptech.com/insights/how-dynamic-lca-mitigates-embodied-carbon-in-the-built-world-in-alignment-with-the-european-climate-package,195,Screenshot saved
https://www-nexuslabs-online.cdn.ampproject.org/c/s/www.nexuslabs.online/nexus-newsletter-145/amp/,196,Screenshot saved
https://techcrunch-com.cdn.ampproject.org/c/s/techcrunch.com/2022/08/29/singapore-based-propseller-uses-data-to-take-the-hassle-out-of-real-estate-transactions/amp/,197,Screenshot saved
https://www.greentechmedia.com/articles/read/carbon-lighthouse-raises-20m-to-expand-sensor-and-software-driven-building,198,Page load timed out
https://www.linkedin.com/posts/andreasdevriesstrategy_steep-rises-in-battery-raw-materials-prices-activity-6930749092063010816-ajwx?utm_source=linkedin_share&utm_medium=ios_app,199,Screenshot saved
https://iot-analytics.com/what-ceos-talked-about-q3-2022/,200,Screenshot saved
https://www.esgtoday.com/blackrock-backs-ultrafast-ev-charging-startup-freewires-125-million-capital-raise/,201,Screenshot saved
https://www.linkedin.com/posts/preoptima_cement-concrete-embodiedcarbon-activity-7007059048118329344-a1IT?utm_source=share&utm_medium=member_ios,202,Screenshot saved
https://pitchbook.com/news/articles/russian-VC-firms-sanctions-almaz-alexander-galitsky,203,Screenshot saved
https://www.linkedin.com/in/tomasztunguz/,204,Screenshot saved
https://electrek.co/2022/08/25/ca-finalizes-2035-gas-car-ban-a-huge-deal-but-why-not-sooner/,205,Screenshot saved
https://www.worldometers.info/co2-emissions/co2-emissions-per-capita/,206,Screenshot saved
https://www.mckinsey.com/about-us/new-at-mckinsey-blog/latest-mckinsey-tech-outlook-identifies-14-key-trends-for-business-leaders?cid=soc-web,207,Screenshot saved
https://www.propmodo.com/buildings-on-mars-the-scientific-horizon-of-proptech/,208,Screenshot saved
https://files.slack.com/files-pri/T01S1A3JC4W-F04ETTHAQRX/fw__what_s_new_in_the_built_environment_industry__let_us_tell_you__,210,Screenshot saved
https://www.esgtoday.com/tpg-raises-over-7-billion-for-climate-solutions-fund/,211,Screenshot saved
https://techcrunch.com/2022/06/28/cibc-innovation-banking-1-5b-debt-financing-vc-gap/?sf257792714=1,212,Screenshot saved
https://www.curbed.com/2022/05/new-york-more-airbnb-listings-apartments-rentals.html?utm_campaign=curbed.socialflow&utm_content=all.curbed&utm_source=linkedin&utm_medium=social,213,Screenshot saved
https://www.linkedin.com/posts/olumide-ashade-7b4089162_download-future-africa-fund-2021-review-activity-6892165251203264513-o_k2,214,Screenshot saved
https://www.arabnews.com/node/2132771/saudi-arabia,215,Screenshot saved
https://www.bloomberg.com/graphics/2021-opinion-us-drought-southwest-arizona-water-crisis/,216,Screenshot saved
https://www.pionline.com/esg/desantis-floats-bill-ban-florida-retirement-system-considering-esg-factors,217,Screenshot saved
https://ourworldindata.org/co2-emissions,218,Screenshot saved
https://www.linkedin.com/posts/openspace%2Eai_openspaceai-contech-construction-activity-6890088061045235712-2LTb,219,Screenshot saved
https://www-cio-com.cdn.ampproject.org/c/s/www.cio.com/article/230768/what-is-a-chief-digital-officer-a-digital-strategist-and-evangelist-in-chief.html/amp,220,Screenshot saved
https://www.fastcompany.com/90730929/starbucks-wants-to-become-the-gas-station-of-the-future-for-evs,221,Screenshot saved
https://www.ft.com/content/17cdcb73-bbf0-45f9-984c-fdeba3b1d45c,222,Screenshot saved
https://news.crunchbase.com/news/powerx-supercharges-home-utilities-with-4m-seed-round/,223,Screenshot saved
https://twitter.com/makadiaharsh/status/1568259952367607808?s=11&t=MDFDQyXZT_5YADF9FLUCQA,224,Screenshot saved
https://www.mikedp.com/ibuyer-report,225,Screenshot saved
https://medium.com/building-the-metaverse/game-economics-part-2-digital-collectibles-and-nfts-6dc629012cfe,227,Screenshot saved
https://qz.com/2124954/china-on-global-warehouse-spree-to-boost-foreign-trade/amp/,228,Screenshot saved
https://commercialobserver.com/2022/05/proptech-company-view-could-be-delisted-nasdaq/#.YoPT7u_jd4c.twitter,229,Screenshot saved
https://metevaras.medium.com/ai-is-uniting-on-off-the-job-training-to-create-something-better-1f7b9a851a6,230,Screenshot saved
https://labsnews.com/en/articles/business/brazilian-shared-housing-startup-yuca-raises-a-brl-56-million-series-a/,231,Screenshot saved
https://www.linkedin.com/posts/erik-malmstrom-a64b9810a_record-high-office-lease-expirations-pose-activity-6920134061806002176-39Zh?utm_source=linkedin_share&utm_medium=ios_app,232,Screenshot saved
https://www.thestreet.com/.amp/technology/why-vcs-are-pouring-money-into-robotics,233,Screenshot saved
https://www.statista.com/statistics/279942/the-largest-construction-contractors-worldwide-based-on-total-revenue/,234,Screenshot saved
https://news.crunchbase.com/news/prescient-devices-lands-2m-seed-to-speed-iot-adoption/,235,Screenshot saved
https://www-nytimes-com.cdn.ampproject.org/c/s/www.nytimes.com/2022/08/01/nyregion/nyc-affordable-apartment-rent.amp.html,236,Screenshot saved
https://www.bloomberglinea.com.br/2022/01/27/valor-e-tiger-investem-r-30-mi-na-oico-marketplace-de-construcao/,237,Screenshot saved
https://lnkd.in/dsQBtrmF,238,Screenshot saved
https://slack.com/blog/news/slack-fund-doubles-down-investment?utm_content=buffer37ffc&utm_medium=social&utm_source=linkedin.com&utm_campaign=buffer,239,Screenshot saved
https://www.metaprop.vc/job-detail/venture-capital-associate,240,Screenshot saved
https://snip.ly/iiy32m#https://dgsy.in/3pJL0su,241,Screenshot saved
https://www-metrikus-io.cdn.ampproject.org/c/s/www.metrikus.io/blog/esg-iot-match-made-in-heaven?hs_amp=true,242,Screenshot saved
https://www.propertyweek.com/insight/data-centres-clean-up-act/5120090.article?utm_medium=email&utm_campaign=Weekly%20Weekly%20Newsletter&utm_content=Weekly%20Weekly%20Newsletter+CID_4c2ccddebbbe33ddf525c5f1a56623df&utm_source=Campaign%20Monitor&utm_term=Data%20centres%20clean%20up%20act,243,Screenshot saved
https://www.nytimes.com/live/2022/06/30/us/supreme-court-epa,244,Screenshot saved
https://www.perenews.com/the-focus-on-green-premiums-is-short-sighted/?utm_source=newsletter-weekly&utm_medium=email&utm_campaign=pere-weekly-bronze&utm_content=26-11-2021,246,Screenshot saved
https://www.crainsnewyork.com/technology/affordable-housing-developer-fairstead-plans-100m-proptech-investments,247,Screenshot saved
https://twitter.com/officialbbrooks/status/1504886617412186115?s=21,248,Screenshot saved
https://twitter.com/macroalf/status/1563937844460195841?s=11&t=gLggKkJDpUrOT1-qHiV6_w,249,Screenshot saved
https://www.wri.org/insights/ipcc-report-2022-climate-impacts-adaptation-vulnerability,250,Screenshot saved
https://seedis.org/abstracts/net-zero-building-opimisation/,251,Screenshot saved
https://www-thenationalnews-com.cdn.ampproject.org/c/s/www.thenationalnews.com/uae/government/2022/07/07/uae-citizens-to-be-given-paid-leave-from-government-jobs-to-start-their-own-company/?outputType=amp,252,Screenshot saved
https://www.ctvc.co/dry-powder-for-climate-tech-remains-106/,253,Screenshot saved
https://electrek.co/2022/05/13/autonomous-cargo-ship-completes-500-mile-voyage-avoiding-hundreds-of-collisions/,254,Screenshot saved
https://zain-ventures.com/blog/ ,255,Screenshot saved
https://www.nfx.com/post/durability-formula-will-determine-your-startups-future-value/,256,Screenshot saved
https://builtworlds.com/insights/2021-venture-deals-50-list-of-2020/,257,Screenshot saved
https://sketchnote.co/blog/an-insiders-list-of-southeast-asias-seed-investors/amp/,258,Screenshot saved
https://www.nfx.com/post/10-years-about-market-networks/,259,Screenshot saved
https://360dialogues.com/360portfolios/ce-impossibilities,260,Screenshot saved
https://www.thinkingaheadinstitute.org/content/uploads/2020/11/TAI_PI500_2020.pdf,261,Screenshot saved
https://www.mckinsey.com/business-functions/sustainability/how-we-help-clients/mckinsey-platform-for-climate-technologies,262,Screenshot saved
https://persefoni.com/solutions/sec,263,Screenshot saved
https://www.visualcapitalist.com/ocean-economy-the-next-wave-of-sustainable-innovation/,264,Screenshot saved
https://www.cbinsights.com/research/metaverse-market-map/,265,Screenshot saved
https://iot-analytics.com/iot-technologies/,266,Screenshot saved
https://www.alliedmarketresearch.com/nordic-building-automation-and-control-market-A08745,267,Screenshot saved
https://www.costargroup.com/,268,Screenshot saved
https://builtworlds.com/,269,Screenshot saved
https://zain-ventures.com/real-estate-tech-investment-amenify/,270,Screenshot saved
https://www.linkedin.com/newsletters/thoughts-on-future-of-retail-6923921101676769280/,271,Screenshot saved
https://blog.thomvest.com/construction-technology-market-map-3-opportunities-ahead-5aa659c1203c,272,Screenshot saved
https://wondrwall.co.uk/,275,Screenshot saved
